user_id,day_number,date,raw_weight,raw_days_offset,filtered_weight,filtered_days_offset,raw_cumulative_loss_kg,raw_cumulative_loss_pct,filtered_cumulative_loss_kg,filtered_cumulative_loss_pct,divergence_kg,divergence_pct,has_raw_measurement,has_filtered_measurement
1ab1af65-119a-4906-b526-3d8f66bb0b6d,0,2025-02-27,103.42,-1.0,103.42,-1.0,,,,,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,1,2025-02-28,103.42,-2.0,103.42,-2.0,,,,,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,2,2025-03-01,103.42,-3.0,103.42,-3.0,,,,,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,3,2025-03-02,103.42,-4.0,103.42,-4.0,,,,,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,4,2025-03-03,103.42,3.0,103.42,3.0,0.0,0.0,0.0,0.0,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,5,2025-03-04,103.42,2.0,103.42,2.0,0.0,0.0,0.0,0.0,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,6,2025-03-05,103.42,1.0,103.42,1.0,0.0,0.0,0.0,0.0,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,7,2025-03-06,103.42,0.0,103.42,0.0,0.0,0.0,0.0,0.0,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,8,2025-03-07,101.86,0.0,101.86,0.0,1.56,1.51,1.56,1.51,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,9,2025-03-08,101.98,0.0,101.98,0.0,1.44,1.39,1.44,1.39,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,10,2025-03-09,101.33,0.0,101.33,0.0,2.09,2.02,2.09,2.02,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,11,2025-03-10,101.74,0.0,101.74,0.0,1.68,1.63,1.68,1.63,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,12,2025-03-11,101.74,-1.0,101.74,-1.0,1.68,1.63,1.68,1.63,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,13,2025-03-12,101.74,-2.0,101.74,-2.0,1.68,1.63,1.68,1.63,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,14,2025-03-13,101.43,2.0,101.43,2.0,1.99,1.93,1.99,1.93,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,15,2025-03-14,101.43,1.0,101.43,1.0,1.99,1.93,1.99,1.93,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,16,2025-03-15,101.43,0.0,101.43,0.0,1.99,1.93,1.99,1.93,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,17,2025-03-16,101.43,-1.0,101.43,-1.0,1.99,1.93,1.99,1.93,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,18,2025-03-17,100.6,1.0,100.6,1.0,2.81,2.72,2.81,2.72,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,19,2025-03-18,100.6,0.0,100.6,0.0,2.81,2.72,2.81,2.72,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,20,2025-03-19,100.46,0.0,100.46,0.0,2.96,2.87,2.96,2.87,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,21,2025-03-20,100.46,-1.0,100.46,-1.0,2.96,2.87,2.96,2.87,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,22,2025-03-21,99.79,1.0,99.79,1.0,3.63,3.51,3.63,3.51,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,23,2025-03-22,99.79,0.0,99.79,0.0,3.63,3.51,3.63,3.51,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,24,2025-03-23,100.11,0.0,100.11,0.0,3.31,3.2,3.31,3.2,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,25,2025-03-24,100.15,0.0,100.15,0.0,3.27,3.16,3.27,3.16,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,26,2025-03-25,100.15,-1.0,100.15,-1.0,3.27,3.16,3.27,3.16,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,27,2025-03-26,99.94,0.0,99.94,0.0,3.48,3.36,3.48,3.36,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,28,2025-03-27,99.94,-1.0,99.94,-1.0,3.48,3.36,3.48,3.36,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,29,2025-03-28,99.94,-2.0,99.94,-2.0,3.48,3.36,3.48,3.36,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,30,2025-03-29,99.98,1.0,99.98,1.0,3.44,3.33,3.44,3.33,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,31,2025-03-30,99.98,0.0,99.98,0.0,3.44,3.33,3.44,3.33,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,32,2025-03-31,99.98,-1.0,99.98,-1.0,3.44,3.33,3.44,3.33,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,33,2025-04-01,99.98,-2.0,99.98,-2.0,3.44,3.33,3.44,3.33,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,34,2025-04-02,99.98,-3.0,99.98,-3.0,3.44,3.33,3.44,3.33,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,35,2025-04-03,100.26,3.0,100.26,3.0,3.16,3.06,3.16,3.06,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,36,2025-04-04,100.26,2.0,100.26,2.0,3.16,3.06,3.16,3.06,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,37,2025-04-05,100.26,1.0,100.26,1.0,3.16,3.06,3.16,3.06,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,38,2025-04-06,100.26,0.0,100.26,0.0,3.16,3.06,3.16,3.06,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,39,2025-04-07,100.96,0.0,100.96,0.0,2.46,2.38,2.46,2.38,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,40,2025-04-08,100.96,-1.0,100.96,-1.0,2.46,2.38,2.46,2.38,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,41,2025-04-09,100.7,0.0,100.7,0.0,2.72,2.63,2.72,2.63,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,42,2025-04-10,100.7,-1.0,100.7,-1.0,2.72,2.63,2.72,2.63,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,43,2025-04-11,100.7,-2.0,100.7,-2.0,2.72,2.63,2.72,2.63,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,44,2025-04-12,100.06,1.0,100.06,1.0,3.36,3.25,3.36,3.25,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,45,2025-04-13,100.06,0.0,100.06,0.0,3.36,3.25,3.36,3.25,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,46,2025-04-14,100.06,-1.0,100.06,-1.0,3.36,3.25,3.36,3.25,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,47,2025-04-15,100.79,1.0,100.79,1.0,2.63,2.54,2.63,2.54,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,48,2025-04-16,100.79,0.0,100.79,0.0,2.63,2.54,2.63,2.54,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,49,2025-04-17,100.79,-1.0,100.79,-1.0,2.63,2.54,2.63,2.54,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,50,2025-04-18,100.79,-2.0,100.79,-2.0,2.63,2.54,2.63,2.54,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,51,2025-04-19,100.01,1.0,100.01,1.0,3.41,3.29,3.41,3.29,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,52,2025-04-20,100.01,0.0,100.01,0.0,3.41,3.29,3.41,3.29,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,53,2025-04-21,100.01,-1.0,100.01,-1.0,3.41,3.29,3.41,3.29,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,54,2025-04-22,99.8,0.0,99.8,0.0,3.61,3.5,3.61,3.5,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,55,2025-04-23,99.8,-1.0,99.8,-1.0,3.61,3.5,3.61,3.5,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,56,2025-04-24,99.8,-2.0,99.8,-2.0,3.61,3.5,3.61,3.5,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,57,2025-04-25,100.91,1.0,100.91,1.0,2.51,2.43,2.51,2.43,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,58,2025-04-26,100.91,0.0,100.91,0.0,2.51,2.43,2.51,2.43,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,59,2025-04-27,100.52,0.0,100.52,0.0,2.9,2.81,2.9,2.81,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,60,2025-04-28,100.52,-1.0,100.52,-1.0,2.9,2.81,2.9,2.81,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,61,2025-04-29,100.3,1.0,100.3,1.0,3.12,3.02,3.12,3.02,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,62,2025-04-30,100.3,0.0,100.3,0.0,3.12,3.02,3.12,3.02,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,63,2025-05-01,100.3,-1.0,100.3,-1.0,3.12,3.02,3.12,3.02,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,64,2025-05-02,100.3,-2.0,100.3,-2.0,3.12,3.02,3.12,3.02,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,65,2025-05-03,99.52,1.0,99.52,1.0,3.9,3.77,3.9,3.77,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,66,2025-05-04,99.52,0.0,99.52,0.0,3.9,3.77,3.9,3.77,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,67,2025-05-05,99.52,-1.0,99.52,-1.0,3.9,3.77,3.9,3.77,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,68,2025-05-06,99.52,-2.0,99.52,-2.0,3.9,3.77,3.9,3.77,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,69,2025-05-07,99.75,2.0,99.75,2.0,3.66,3.54,3.66,3.54,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,70,2025-05-08,99.75,1.0,99.75,1.0,3.66,3.54,3.66,3.54,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,71,2025-05-09,99.75,0.0,99.75,0.0,3.66,3.54,3.66,3.54,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,72,2025-05-10,99.75,-1.0,99.75,-1.0,3.66,3.54,3.66,3.54,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,73,2025-05-11,99.75,-2.0,99.75,-2.0,3.66,3.54,3.66,3.54,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,74,2025-05-12,99.57,1.0,99.57,1.0,3.85,3.72,3.85,3.72,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,75,2025-05-13,99.57,0.0,99.57,0.0,3.85,3.72,3.85,3.72,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,76,2025-05-14,99.57,-1.0,99.57,-1.0,3.85,3.72,3.85,3.72,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,77,2025-05-15,99.94,0.0,99.94,0.0,3.48,3.36,3.48,3.36,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,78,2025-05-16,99.94,-1.0,99.94,-1.0,3.48,3.36,3.48,3.36,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,79,2025-05-17,99.1,1.0,99.1,1.0,4.32,4.18,4.32,4.18,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,80,2025-05-18,99.1,0.0,99.1,0.0,4.32,4.18,4.32,4.18,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,81,2025-05-19,99.1,-1.0,99.1,-1.0,4.32,4.18,4.32,4.18,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,82,2025-05-20,99.1,-2.0,99.1,-2.0,4.32,4.18,4.32,4.18,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,83,2025-05-21,99.1,-3.0,99.1,-3.0,4.32,4.18,4.32,4.18,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,84,2025-05-22,98.4,3.0,98.4,3.0,5.02,4.86,5.02,4.86,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,85,2025-05-23,98.4,2.0,98.4,2.0,5.02,4.86,5.02,4.86,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,86,2025-05-24,98.4,1.0,98.4,1.0,5.02,4.86,5.02,4.86,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,87,2025-05-25,98.4,0.0,98.4,0.0,5.02,4.86,5.02,4.86,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,88,2025-05-26,97.89,0.0,97.89,0.0,5.53,5.35,5.53,5.35,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,89,2025-05-27,97.48,0.0,97.48,0.0,5.94,5.74,5.94,5.74,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,90,2025-05-28,97.48,-1.0,97.48,-1.0,5.94,5.74,5.94,5.74,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,91,2025-05-29,97.48,-2.0,97.48,-2.0,5.94,5.74,5.94,5.74,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,92,2025-05-30,97.48,-3.0,97.48,-3.0,5.94,5.74,5.94,5.74,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,93,2025-05-31,97.49,3.0,97.49,3.0,5.92,5.73,5.92,5.73,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,94,2025-06-01,97.49,2.0,97.49,2.0,5.92,5.73,5.92,5.73,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,95,2025-06-02,97.49,1.0,97.49,1.0,5.92,5.73,5.92,5.73,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,96,2025-06-03,97.49,0.0,97.49,0.0,5.92,5.73,5.92,5.73,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,97,2025-06-04,97.49,-1.0,97.49,-1.0,5.92,5.73,5.92,5.73,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,98,2025-06-05,97.36,1.0,97.36,1.0,6.06,5.86,6.06,5.86,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,99,2025-06-06,97.36,0.0,97.36,0.0,6.06,5.86,6.06,5.86,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,100,2025-06-07,97.36,-1.0,97.36,-1.0,6.06,5.86,6.06,5.86,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,101,2025-06-08,97.36,-2.0,97.36,-2.0,6.06,5.86,6.06,5.86,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,102,2025-06-09,96.8,1.0,96.8,1.0,6.62,6.4,6.62,6.4,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,103,2025-06-10,96.8,0.0,96.8,0.0,6.62,6.4,6.62,6.4,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,104,2025-06-11,96.8,-1.0,96.8,-1.0,6.62,6.4,6.62,6.4,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,105,2025-06-12,96.86,1.0,96.86,1.0,6.55,6.34,6.55,6.34,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,106,2025-06-13,96.86,0.0,96.86,0.0,6.55,6.34,6.55,6.34,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,107,2025-06-14,96.86,-1.0,96.86,-1.0,6.55,6.34,6.55,6.34,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,108,2025-06-15,95.98,1.0,95.98,1.0,7.44,7.2,7.44,7.2,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,109,2025-06-16,95.98,0.0,95.98,0.0,7.44,7.2,7.44,7.2,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,110,2025-06-17,95.98,-1.0,95.98,-1.0,7.44,7.2,7.44,7.2,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,111,2025-06-18,95.7,0.0,95.7,0.0,7.72,7.46,7.72,7.46,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,112,2025-06-19,95.7,-1.0,95.7,-1.0,7.72,7.46,7.72,7.46,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,113,2025-06-20,96.48,1.0,96.48,1.0,6.94,6.71,6.94,6.71,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,114,2025-06-21,96.48,0.0,96.48,0.0,6.94,6.71,6.94,6.71,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,115,2025-06-22,96.48,-1.0,96.48,-1.0,6.94,6.71,6.94,6.71,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,116,2025-06-23,96.07,1.0,96.07,1.0,7.35,7.1,7.35,7.1,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,117,2025-06-24,96.07,0.0,96.07,0.0,7.35,7.1,7.35,7.1,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,118,2025-06-25,96.07,-1.0,96.07,-1.0,7.35,7.1,7.35,7.1,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,119,2025-06-26,96.07,-2.0,96.07,-2.0,7.35,7.1,7.35,7.1,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,120,2025-06-27,96.07,-3.0,96.07,-3.0,7.35,7.1,7.35,7.1,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,121,2025-06-28,96.07,-4.0,96.07,-4.0,7.35,7.1,7.35,7.1,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,122,2025-06-29,96.07,-5.0,96.07,-5.0,7.35,7.1,7.35,7.1,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,123,2025-06-30,96.07,-6.0,96.07,-6.0,7.35,7.1,7.35,7.1,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,124,2025-07-01,97.0,5.0,97.0,5.0,6.42,6.21,6.42,6.21,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,125,2025-07-02,97.0,4.0,97.0,4.0,6.42,6.21,6.42,6.21,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,126,2025-07-03,97.0,3.0,97.0,3.0,6.42,6.21,6.42,6.21,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,127,2025-07-04,97.0,2.0,97.0,2.0,6.42,6.21,6.42,6.21,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,128,2025-07-05,97.0,1.0,97.0,1.0,6.42,6.21,6.42,6.21,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,129,2025-07-06,97.0,0.0,97.0,0.0,6.42,6.21,6.42,6.21,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,130,2025-07-07,97.0,-1.0,97.0,-1.0,6.42,6.21,6.42,6.21,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,131,2025-07-08,97.0,-2.0,97.0,-2.0,6.42,6.21,6.42,6.21,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,132,2025-07-09,97.0,-3.0,97.0,-3.0,6.42,6.21,6.42,6.21,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,133,2025-07-10,96.86,2.0,96.86,2.0,6.55,6.34,6.55,6.34,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,134,2025-07-11,96.86,1.0,96.86,1.0,6.55,6.34,6.55,6.34,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,135,2025-07-12,96.86,0.0,96.86,0.0,6.55,6.34,6.55,6.34,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,136,2025-07-13,96.86,-1.0,96.86,-1.0,6.55,6.34,6.55,6.34,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,137,2025-07-14,96.23,0.0,96.23,0.0,7.18,6.95,7.18,6.95,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,138,2025-07-15,96.23,-1.0,96.23,-1.0,7.18,6.95,7.18,6.95,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,139,2025-07-16,96.23,-2.0,96.23,-2.0,7.18,6.95,7.18,6.95,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,140,2025-07-17,96.23,-3.0,96.23,-3.0,7.18,6.95,7.18,6.95,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,141,2025-07-18,94.33,3.0,94.33,3.0,9.09,8.79,9.09,8.79,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,142,2025-07-19,94.33,2.0,94.33,2.0,9.09,8.79,9.09,8.79,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,143,2025-07-20,94.33,1.0,94.33,1.0,9.09,8.79,9.09,8.79,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,144,2025-07-21,94.33,0.0,94.33,0.0,9.09,8.79,9.09,8.79,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,145,2025-07-22,94.33,-1.0,94.33,-1.0,9.09,8.79,9.09,8.79,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,146,2025-07-23,94.33,-2.0,94.33,-2.0,9.09,8.79,9.09,8.79,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,147,2025-07-24,94.35,2.0,94.35,2.0,9.07,8.77,9.07,8.77,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,148,2025-07-25,94.35,1.0,94.35,1.0,9.07,8.77,9.07,8.77,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,149,2025-07-26,94.35,0.0,94.35,0.0,9.07,8.77,9.07,8.77,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,150,2025-07-27,93.83,0.0,93.83,0.0,9.59,9.28,9.59,9.28,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,151,2025-07-28,93.83,-1.0,93.83,-1.0,9.59,9.28,9.59,9.28,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,152,2025-07-29,93.83,-2.0,93.83,-2.0,9.59,9.28,9.59,9.28,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,153,2025-07-30,93.65,1.0,93.65,1.0,9.77,9.44,9.77,9.44,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,154,2025-07-31,93.65,0.0,93.65,0.0,9.77,9.44,9.77,9.44,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,155,2025-08-01,93.65,-1.0,93.65,-1.0,9.77,9.44,9.77,9.44,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,156,2025-08-02,93.79,0.0,93.79,0.0,9.63,9.31,9.63,9.31,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,157,2025-08-03,93.79,-1.0,93.79,-1.0,9.63,9.31,9.63,9.31,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,158,2025-08-04,93.37,0.0,93.37,0.0,10.05,9.72,10.05,9.72,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,159,2025-08-05,93.37,-1.0,93.37,-1.0,10.05,9.72,10.05,9.72,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,160,2025-08-06,93.37,-2.0,93.37,-2.0,10.05,9.72,10.05,9.72,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,161,2025-08-07,92.84,1.0,92.84,1.0,10.58,10.23,10.58,10.23,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,162,2025-08-08,92.84,0.0,92.84,0.0,10.58,10.23,10.58,10.23,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,163,2025-08-09,92.85,0.0,92.85,0.0,10.57,10.22,10.57,10.22,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,164,2025-08-10,92.85,-1.0,92.85,-1.0,10.57,10.22,10.57,10.22,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,165,2025-08-11,92.85,-2.0,92.85,-2.0,10.57,10.22,10.57,10.22,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,166,2025-08-12,92.43,2.0,92.43,2.0,10.99,10.63,10.99,10.63,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,167,2025-08-13,92.43,1.0,92.43,1.0,10.99,10.63,10.99,10.63,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,168,2025-08-14,92.43,0.0,92.43,0.0,10.99,10.63,10.99,10.63,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,169,2025-08-15,92.43,-1.0,92.43,-1.0,10.99,10.63,10.99,10.63,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,170,2025-08-16,92.26,1.0,92.26,1.0,11.16,10.79,11.16,10.79,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,171,2025-08-17,92.26,0.0,92.26,0.0,11.16,10.79,11.16,10.79,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,172,2025-08-18,92.26,-1.0,92.26,-1.0,11.16,10.79,11.16,10.79,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,173,2025-08-19,91.18,1.0,91.18,1.0,12.24,11.83,12.24,11.83,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,174,2025-08-20,91.18,0.0,91.18,0.0,12.24,11.83,12.24,11.83,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,175,2025-08-21,91.18,-1.0,91.18,-1.0,12.24,11.83,12.24,11.83,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,176,2025-08-22,91.18,-2.0,91.18,-2.0,12.24,11.83,12.24,11.83,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,177,2025-08-23,91.31,1.0,91.31,1.0,12.11,11.71,12.11,11.71,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,178,2025-08-24,91.31,0.0,91.31,0.0,12.11,11.71,12.11,11.71,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,179,2025-08-25,91.31,-1.0,91.31,-1.0,12.11,11.71,12.11,11.71,,,True,True
1ab1af65-119a-4906-b526-3d8f66bb0b6d,180,2025-08-26,91.4,1.0,91.4,1.0,12.01,11.62,12.01,11.62,,,True,True
917e90a1-6b70-496e-81f7-6e1333500ba6,0,2025-01-14,81.65,-1.0,81.65,-1.0,,,,,,,True,True
917e90a1-6b70-496e-81f7-6e1333500ba6,1,2025-01-15,81.65,-2.0,81.65,-2.0,,,,,,,True,True
917e90a1-6b70-496e-81f7-6e1333500ba6,2,2025-01-16,81.65,-3.0,81.65,-3.0,,,,,,,True,True
